DataTime,PTC1,PTC2,PTC5,PTC8,VPRB1,PRESS
2025/9/17 14:47:18.000,59.3171,59.4,64.43862,64.31927,0.3025134,3.214286
2025/9/17 14:48:18.000,58.91692,59.1,64.03828,63.9191,0.07562267,3.210133
2025/9/17 14:49:18.000,58.61679,58.7,63.63792,63.51892,0.07562267,3.210133
2025/9/17 14:50:18.000,58.31666,58.4,63.33767,63.11875,0.3025134,3.214286
2025/9/17 14:51:18.000,57.91649,58.1,62.93732,62.81862,0.3025134,3.210133
2025/9/17 14:52:18.000,57.61636,57.7,62.53697,62.41845,0.07562267,3.218439
2025/9/17 14:53:18.000,57.31623,57.4,62.23671,62.11832,0.07562267,3.218439
2025/9/17 14:54:18.000,56.91605,57.1,61.83636,61.71814,0.07562267,3.214286
2025/9/17 14:55:18.000,56.61592,56.8,61.5361,61.41801,0.3025134,3.214286
2025/9/17 14:56:18.000,56.31579,56.5,61.13575,61.01784,0.07562267,3.210133
2025/9/17 14:57:18.000,56.01566,56.2,60.83549,60.71771,0.3025134,3.214286
2025/9/17 14:58:18.000,55.71553,55.9,60.53523,60.41758,0.3025134,3.214286
2025/9/17 14:59:19.000,55.4154,55.6,60.13488,60.0174,0.3025134,3.214286
2025/9/17 15:00:18.000,55.11527,55.3,59.83462,59.71727,0.3025134,3.214286
2025/9/17 15:01:18.000,54.91518,55,59.53436,59.41714,0.07562267,3.210133
2025/9/17 15:02:18.000,54.61506,54.7,59.2341,59.11701,0.3025134,3.214286
2025/9/17 15:03:18.000,54.31492,54.5,58.93384,58.71684,0.07562267,3.210133
2025/9/17 15:04:18.000,54.01479,54.2,58.53349,58.41671,0.3025134,3.214286
2025/9/17 15:05:18.000,53.8147,53.9,58.23323,58.11658,0.3025134,3.201827
2025/9/17 15:06:19.000,53.51458,53.7,57.93297,57.81644,0.3025134,3.214286
2025/9/17 15:07:20.000,53.21444,53.4,57.63271,57.51632,0.3025134,3.201827
2025/9/17 15:08:21.000,53.01436,53.1,57.33244,57.21619,0.07562267,3.218439
2025/9/17 15:09:18.000,52.71423,52.9,57.13227,56.91605,0.3025134,3.214286
2025/9/17 15:10:18.000,52.51414,52.6,56.83201,56.61592,0.07562267,3.214286
2025/9/17 15:11:18.000,52.31405,52.4,56.53175,56.41584,0.07562267,3.214286
2025/9/17 15:12:18.000,52.01392,52.2,56.23149,56.11571,0.3025134,3.214286
2025/9/17 15:13:18.000,51.81384,51.9,55.93122,55.81557,0.07562267,3.214286
2025/9/17 15:14:18.000,51.51371,51.7,55.73105,55.51545,0.3025134,3.210133
2025/9/17 15:15:18.000,51.31362,51.5,55.43079,55.31536,0.3025134,3.210133
2025/9/17 15:16:18.000,51.11353,51.2,55.13053,55.01523,0.07562267,3.214286
2025/9/17 15:17:18.000,50.91344,51,54.93036,54.7151,0.07562267,3.214286
2025/9/17 15:18:18.000,50.61331,50.8,54.6301,54.51501,0.3025134,3.214286
2025/9/17 15:19:18.000,50.41323,50.6,54.42992,54.21488,0.3025134,3.214286
2025/9/17 15:20:18.000,50.21314,50.4,54.12966,54.01479,0.3025134,3.214286
2025/9/17 15:21:18.000,50.01305,50.2,53.92949,53.71466,0.07562267,3.214286
2025/9/17 15:22:18.000,49.81297,49.9,53.62923,53.51458,0.3025134,3.214286
2025/9/17 15:23:18.000,49.61288,49.7,53.42905,53.31449,0.3025134,3.218439
2025/9/17 15:24:18.000,49.41279,49.5,53.22888,53.01436,0.3025134,3.214286
2025/9/17 15:25:18.000,49.2127,49.4,52.92862,52.81427,0.07562267,3.210133
2025/9/17 15:26:18.000,49.01262,49.1,52.72844,52.61419,0.3025134,3.214286
2025/9/17 15:27:18.000,48.81253,49,52.52827,52.31405,0.3025134,3.214286
2025/9/17 15:28:18.000,48.61244,48.8,52.32809,52.11397,0.3025134,3.218439
2025/9/17 15:29:18.000,48.5124,48.6,52.02783,51.91388,0.07562267,3.214286
2025/9/17 15:30:18.000,48.31231,48.4,51.82766,51.61375,0.07562267,2.616279
2025/9/17 15:31:18.000,48.11222,48.2,51.62748,51.41366,0.07562267,1.789867
2025/9/17 15:32:18.000,47.91214,48,51.42731,51.21357,0.07562267,1.200166
2025/9/17 15:33:18.000,47.71205,47.9,51.22714,51.01349,0.07562267,0.7931894
2025/9/17 15:34:18.000,47.61201,47.7,51.02696,50.8134,0.07562267,0.5232558
2025/9/17 15:35:18.000,47.51197,47.6,50.82679,50.71336,0.3025134,0.3488372
2025/9/17 15:36:18.000,47.31188,47.5,50.62661,50.51327,0.07562267,0.2491694
2025/9/17 15:37:18.000,47.21183,47.3,50.52653,50.31318,0.3025134,0.1993355
2025/9/17 15:38:18.000,47.11179,47.2,50.32635,50.21314,0.07562267,0.1785714
2025/9/17 15:39:18.000,47.01175,47.1,50.22627,50.01305,0.07562267,0.166113
2025/9/17 15:40:18.000,46.81166,47,50.02609,49.91301,0.3025134,0.1578073
2025/9/17 15:41:18.000,46.71162,46.9,49.92601,49.71292,0.07562267,0.1370432
