PTC11,PTC24,timestamp
88.559586,87.929535,1663117039
87.558716,86.9291,1663117099
86.557846,86.02871,1663117159
85.55698,85.028275,1663117219
84.6562,84.127884,1663117279
83.75541,83.22749,1663117339
82.85463,82.3271,1663117399
81.95385,81.42671,1663117459
81.05306,80.62636,1663117519
80.15228,79.72597,1663117579
79.351585,78.92562,1663117639
78.55089,78.125275,1663117699
77.75019,77.32493,1663117759
76.94949,76.524574,1663117819
76.1488,75.82427,1663117879
75.34811,75.023926,1663117939
74.64749,74.32362,1663117999
73.946884,73.623314,1663118059
73.24628,72.82297,1663118119
72.44558,72.122665,1663118179
71.74497,71.422356,1663118239
71.14445,70.8221,1663118299
70.44384,70.121796,1663118359
69.84332,69.52153,1663118419
69.14271,68.82123,1663118479
68.54219,68.22097,1663118539
67.941666,67.620705,1663118599
67.34114,67.02045,1663118659
66.74062,66.520226,1663118719
66.1401,65.91997,1663118779
65.63966,65.3197,1663118839
65.03915,64.719444,1663118899
64.43862,64.21922,1663118959
63.938187,63.71901,1663119019
63.43775,63.218792,1663119079
62.937317,62.718575,1663119139
62.436882,62.118313,1663119199
61.936447,61.618095,1663119259
61.436012,61.217922,1663119319
60.935577,60.717705,1663119379
60.435143,60.217487,1663119439
60.034794,59.817314,1663119499
59.53436,59.317097,1663119559
59.13401,58.91692,1663119619
58.633575,58.516747,1663119679
58.233227,58.01653,1663119739
57.83288,57.616356,1663119799
57.43253,57.216183,1663119859
57.032185,56.816006,1663119919
56.631836,56.415833,1663119979
56.231487,56.01566,1663120039
55.83114,55.71553,1663120099
55.53088,55.315353,1663120159
55.13053,54.91518,1663120219
54.730183,54.61505,1663120279
54.42992,54.214878,1663120339
54.02957,53.914745,1663120399
53.729313,53.514572,1663120459
53.328964,53.214443,1663120519
53.0287,52.91431,1663120579
52.728443,52.514137,1663120639
52.42818,52.21401,1663120699
52.127922,51.913876,1663120759
51.727573,51.613747,1663120819
51.42731,51.21357,1663120879
51.12705,50.91344,1663120939
50.82679,50.61331,1663120999
50.526527,50.31318,1663121059
